electricitytype,sector,codelist_province,year,population_n,area_km2,ratio_population_per_area,electicity_user_amount,house_usage,smallbusiness_usage,mediumbusiness_usage,largebusiness_usage,largebusiness_usage_code,other_usage,business_usage,total_usage,factory_amount,registered_capital,worker_amount,new_factory_amount,new_register_capital,new_worker_amount,all_factory_amount,all_registered_capital,all_worker_amount,average_monthly_income,average_monthly_expenditure,average_debt_per_household,number_of_household,mean_dry_bulb_temperature,mean_maximum_temperature,mean_minimum_temperature,mean_msl_pressure,mean_relative_humidity,mean_station_pressure,std_dry_bulb_temperature,std_maximum_temperature,std_minimum_temperature,std_msl_pressure,std_relative_humidity,std_station_pressure
1.00,4.00,43.00,2550.00,1068010.00,12891.00,83.00,204265.00,192976750.00,48503343.00,46395159.00,9600849.00,1.00,49427174.00,104499351.00,346903275.00,1175.00,2603.91,6135.00,38.00,198.08,373.00,1213.00,2801.99,6508.00,12885.00,15516.60,93981.00,275.30,26.46,32.29,22.01,1009.61,74.76,999.91,2.28,1.97,3.03,3.64,7.47,0.90
1.00,4.00,43.00,2551.00,1068010.00,12891.00,83.00,209005.00,197035198.00,49483029.00,46157126.00,15925169.00,1.00,50839907.00,111565324.00,359440429.00,1169.00,2702.36,6094.00,24.00,206.44,273.00,1193.00,2908.80,6367.00,13676.00,15264.30,78221.50,214.61,26.46,32.29,22.01,1009.61,74.76,999.91,2.28,1.97,3.03,3.64,7.47,0.90
1.00,4.00,43.00,2552.00,1068010.00,12891.00,83.00,215130.00,217226951.00,54178249.00,50721986.00,17951670.00,1.00,56621605.00,122851905.00,396700461.00,1193.00,3217.34,6572.00,23.00,513.14,456.00,1216.00,3730.48,7028.00,14467.00,15012.00,62462.00,153.91,26.46,32.29,22.01,1009.61,74.76,999.91,2.28,1.97,3.03,3.64,7.47,0.90
1.00,4.00,43.00,2553.00,1068010.00,12891.00,83.00,221991.00,240451907.00,57830010.00,52884732.00,24518990.00,1.00,62294571.00,135233732.00,437980210.00,1230.00,3420.00,6837.00,36.00,159.03,217.00,1266.00,3579.03,7054.00,15722.90,15341.15,63442.80,154.24,26.46,32.29,22.01,1009.61,74.76,999.91,2.28,1.97,3.03,3.64,7.47,0.90
1.00,4.00,43.00,2554.00,1068010.00,12891.00,83.00,130430.00,184241534.00,46794594.00,49709340.00,18348625.00,1.00,50589577.00,114852559.00,349683670.00,1245.00,5285.30,7094.00,17.00,1871.20,267.00,1262.00,7156.50,7361.00,16978.80,15670.30,64423.60,154.57,26.46,32.29,22.01,1009.61,74.76,999.91,2.28,1.97,3.03,3.64,7.47,0.90
1.00,4.00,43.00,2555.00,1068010.00,12891.00,83.00,134996.00,172706602.00,45833108.00,50054802.00,18374519.00,1.00,40872107.00,114262429.00,327841138.00,981.00,5006.07,5800.00,33.00,600.73,286.00,1014.00,5606.80,6086.00,17518.35,17015.52,72529.90,140.85,26.46,32.29,22.01,1009.61,74.76,999.91,2.28,1.97,3.03,3.64,7.47,0.90
1.00,4.00,43.00,2556.00,1068010.00,12891.00,83.00,139557.00,179214431.00,54301926.00,61163616.00,24849334.00,1.00,21866994.00,140314876.00,341396301.00,984.00,5782.21,5980.00,19.00,1216.00,214.00,1003.00,6998.21,6194.00,18057.90,18360.73,80636.20,127.12,26.46,32.29,22.01,1009.61,74.76,999.91,2.28,1.97,3.03,3.64,7.47,0.90
1.00,4.00,43.00,2557.00,1068010.00,12891.00,83.00,143037.00,188969158.00,57548643.00,69831390.00,27503719.00,1.00,22934951.00,154883752.00,366787861.00,959.00,6168.91,5845.00,13.00,493.77,150.00,972.00,6662.68,5995.00,19632.20,18819.22,94186.25,127.89,26.46,32.29,22.01,1009.61,74.76,999.91,2.28,1.97,3.03,3.64,7.47,0.90
1.00,4.00,39.00,2549.00,1396831.00,8124.00,172.00,107033.00,78638125.00,21381929.00,20075158.00,3551091.00,1.00,17680834.00,45008178.00,141327137.00,1211.00,16722.90,5062.00,7.00,114.17,167.00,1218.00,16837.06,5229.00,11030.00,15955.00,108075.00,144.06,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,4.00,39.00,2550.00,1396831.00,8124.00,172.00,109809.00,81461687.00,25187507.00,26482098.00,3107098.00,1.00,20173622.00,54776703.00,156412012.00,1205.00,17201.77,5046.00,15.00,557.23,211.00,1220.00,17758.99,5257.00,11889.00,16381.30,117417.00,146.32,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,4.00,39.00,2551.00,1396831.00,8124.00,172.00,112293.00,80976036.00,27201210.00,27807635.00,2874071.00,1.00,19277596.00,57882916.00,158136548.00,1209.00,16822.45,4280.00,12.00,293.71,167.00,1221.00,17116.16,4447.00,12950.50,14868.65,117831.55,146.67,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,4.00,39.00,2552.00,1396831.00,8124.00,172.00,115283.00,90004709.00,29553162.00,29550515.00,3929144.00,1.00,22994783.00,63032821.00,176032313.00,1221.00,17116.03,5847.00,11.00,293.07,1564.00,1232.00,17409.10,7411.00,14012.00,13356.00,118246.10,147.01,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,4.00,39.00,2553.00,1396831.00,8124.00,172.00,118196.00,98970747.00,31086256.00,31956709.00,6471216.00,1.00,22912522.00,69514181.00,191397450.00,1230.00,17941.04,6557.00,13.00,815.77,641.00,1243.00,18756.81,7198.00,15575.55,13509.85,119767.30,147.35,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,4.00,39.00,2554.00,1396831.00,8124.00,172.00,120947.00,100549553.00,31439862.00,33292057.00,8368743.00,1.00,22248861.00,73100662.00,195899076.00,1240.00,18147.90,6641.00,10.00,205.82,82.00,1250.00,18353.72,6723.00,17139.10,13663.70,121288.50,147.69,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,4.00,39.00,2555.00,1396831.00,8124.00,172.00,124402.00,111745817.00,36581768.00,38161361.00,10274532.00,1.00,22736215.00,85017661.00,219499693.00,1254.00,25554.20,7588.00,17.00,5657.69,895.00,1271.00,31211.89,8483.00,16264.75,15643.02,108703.05,139.61,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,4.00,39.00,2556.00,1396831.00,8124.00,172.00,127813.00,115526297.00,44152360.00,45200232.00,15377879.00,1.00,9081921.00,104730471.00,229338689.00,1252.00,22781.96,6844.00,6.00,43.57,99.00,1258.00,22825.53,6943.00,15390.40,17622.34,96117.60,131.54,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,4.00,39.00,2557.00,1396831.00,8124.00,172.00,130737.00,120064083.00,46877574.00,46718125.00,13595040.00,1.00,10930188.00,107190739.00,238185010.00,1258.00,22847.37,6927.00,8.00,91.10,91.00,1266.00,22938.47,7018.00,18971.45,18191.52,118098.30,129.58,26.14,32.29,21.43,1009.25,73.92,994.36,2.20,1.89,3.03,3.28,6.99,1.48
1.00,2.00,15.00,2549.00,522311.00,3027.00,173.00,74698.00,108135174.00,31685760.00,47006312.00,60385266.00,1.00,18582923.00,139077338.00,265795435.00,457.00,6387.91,7293.00,46.00,681.08,236.00,503.00,7068.98,7529.00,18300.00,17960.00,118556.00,82.60,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,2.00,15.00,2550.00,522311.00,3027.00,173.00,76024.00,113131945.00,32726613.00,53057655.00,81528801.00,1.00,20512792.00,167313069.00,300957806.00,465.00,6476.60,7601.00,19.00,568.34,311.00,484.00,7044.94,7912.00,17704.00,16591.20,105430.00,83.13,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,2.00,15.00,2551.00,522311.00,3027.00,173.00,77904.00,118077483.00,33665324.00,58377866.00,70814022.00,1.00,22507766.00,162857212.00,303442461.00,454.00,10164.62,7590.00,16.00,227.16,250.00,470.00,10391.78,7840.00,21605.00,18932.10,207461.85,83.18,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,2.00,15.00,2552.00,522311.00,3027.00,173.00,79661.00,123688816.00,34886767.00,53705010.00,104640706.00,1.00,23606307.00,193232483.00,340527606.00,461.00,10313.84,7711.00,13.00,232.67,228.00,474.00,10546.51,7939.00,25506.00,21273.00,309493.70,83.22,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,2.00,15.00,2553.00,522311.00,3027.00,173.00,82075.00,135378524.00,37152733.00,51764200.00,96293442.00,1.00,27155929.00,185210375.00,347744828.00,452.00,11315.73,7719.00,16.00,149.93,180.00,468.00,11465.66,7899.00,23322.95,21227.75,221705.85,83.27,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,2.00,15.00,2554.00,522311.00,3027.00,173.00,83691.00,133119236.00,36349361.00,51908639.00,103357318.00,1.00,25212422.00,191615318.00,349946976.00,446.00,13139.69,7960.00,21.00,1764.42,390.00,467.00,14904.11,8350.00,21139.90,21182.50,133918.00,83.31,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,2.00,15.00,2555.00,522311.00,3027.00,173.00,85474.00,147300822.00,42189956.00,60626359.00,160189394.00,1.00,20918379.00,263005709.00,431224910.00,474.00,12210.72,8505.00,49.00,823.57,536.00,523.00,13034.30,9041.00,24890.60,20408.23,173207.85,81.60,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,2.00,15.00,2556.00,522311.00,3027.00,173.00,87378.00,152298864.00,50677934.00,69578549.00,136720871.00,1.00,4894723.00,256977354.00,414170941.00,492.00,13792.12,8475.00,31.00,518.73,442.00,523.00,14310.85,8917.00,28641.30,19633.96,212497.70,79.89,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,2.00,15.00,2557.00,522311.00,3027.00,173.00,89388.00,155603654.00,51784302.00,71828330.00,180656275.00,1.00,4173440.00,304268907.00,464046001.00,509.00,18715.57,8402.00,17.00,6834.42,325.00,526.00,25549.99,8727.00,25995.95,18603.78,172663.50,81.24,27.88,33.63,23.18,1008.97,73.91,1006.71,1.57,1.74,2.06,2.44,5.35,2.44
1.00,4.00,37.00,2549.00,512780.00,3859.00,133.00,80779.00,55696255.00,20442199.00,12395872.00,,0.00,13932314.00,32838071.00,102466640.00,251.00,1584.33,2586.00,78.00,437.23,706.00,329.00,2021.56,3292.00,13134.00,13989.00,96400.00,109.82,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,37.00,2550.00,512780.00,3859.00,133.00,82680.00,56752088.00,24275265.00,14385398.00,,0.00,15518484.00,38660663.00,110931235.00,302.00,1622.19,2719.00,62.00,58.52,210.00,364.00,1680.72,2929.00,11889.00,14862.10,109063.00,111.57,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,37.00,2551.00,512780.00,3859.00,133.00,84557.00,58091995.00,25379375.00,13323128.00,181968.00,1.00,16614646.00,38884471.00,113591112.00,310.00,1790.19,2377.00,40.00,271.86,300.00,350.00,2062.05,2677.00,13326.00,14551.05,134347.75,111.80,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,37.00,2552.00,512780.00,3859.00,133.00,86666.00,64343008.00,27395783.00,18394159.00,,0.00,17942994.00,45789942.00,128075944.00,378.00,1969.95,2648.00,70.00,169.45,270.00,448.00,2139.40,2918.00,14763.00,14240.00,159632.50,112.04,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,37.00,2553.00,512780.00,3859.00,133.00,89252.00,70672920.00,28990541.00,20047621.00,,0.00,19933273.00,49038162.00,139644355.00,389.00,2056.92,2737.00,18.00,80.96,154.00,407.00,2137.88,2891.00,15369.20,14200.90,152353.40,112.78,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,37.00,2554.00,512780.00,3859.00,133.00,91659.00,72326217.00,28928843.00,22829008.00,2041644.00,1.00,17882543.00,53799495.00,144008255.00,403.00,2024.14,2841.00,27.00,104.36,185.00,430.00,2128.49,3026.00,15975.40,14161.80,145074.30,113.52,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,37.00,2555.00,512780.00,3859.00,133.00,102378.00,105627073.00,23938253.00,17227552.00,24107000.00,1.00,14608986.00,65272805.00,185508864.00,417.00,2273.30,2996.00,24.00,290.40,208.00,441.00,2563.69,3204.00,16624.10,15845.16,139817.20,97.03,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,37.00,2556.00,512780.00,3859.00,133.00,96741.00,82732299.00,37934681.00,29936840.00,8432120.00,1.00,3505249.00,76303641.00,162541189.00,424.00,2627.21,3163.00,12.00,377.64,212.00,436.00,3004.86,3375.00,17272.80,17528.52,134560.10,80.54,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,37.00,2557.00,512780.00,3859.00,133.00,99261.00,88006118.00,40484848.00,35088913.00,7456980.00,1.00,3340407.00,83030741.00,174377266.00,436.00,2776.70,2834.00,30.00,226.78,198.00,466.00,3003.48,3032.00,19222.85,17278.86,153917.95,80.06,26.77,32.61,22.19,1009.20,73.26,997.24,2.06,1.83,2.84,2.99,7.12,1.56
1.00,4.00,41.00,2549.00,279654.00,968.00,289.00,342991.00,356810291.00,101283513.00,102905411.00,100750460.00,1.00,81312119.00,304939384.00,743061794.00,3971.00,12836.75,22342.00,122.00,2734.04,1663.00,4093.00,15570.79,24005.00,14097.00,20697.00,97136.00,438.88,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,4.00,41.00,2550.00,279654.00,968.00,289.00,352084.00,341726681.00,149248215.00,109037942.00,91104384.00,1.00,88492574.00,349390541.00,779609796.00,4002.00,13685.42,22890.00,72.00,930.52,635.00,4074.00,14615.94,23525.00,17273.00,19086.30,104050.00,460.76,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,4.00,41.00,2551.00,279654.00,968.00,289.00,359204.00,345041549.00,146599710.00,116788057.00,95432933.00,1.00,93044045.00,358820700.00,796906294.00,4006.00,13957.65,22936.00,44.00,420.89,530.00,4050.00,14378.53,23466.00,16978.50,18716.65,111270.00,461.80,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,4.00,41.00,2552.00,279654.00,968.00,289.00,368892.00,382763387.00,158517263.00,127488892.00,110655142.00,1.00,101237648.00,396661297.00,880662332.00,4033.00,16386.06,23638.00,43.00,2450.85,887.00,4076.00,18836.91,24525.00,16684.00,18347.00,118490.00,462.84,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,4.00,41.00,2553.00,279654.00,968.00,289.00,379242.00,420400587.00,166975375.00,133826369.00,121465954.00,1.00,112495445.00,422267698.00,955163730.00,4066.00,17149.74,24428.00,45.00,781.75,728.00,4111.00,17931.50,25156.00,19350.65,19892.95,142089.05,463.91,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,4.00,41.00,2554.00,279654.00,968.00,289.00,388698.00,427294476.00,165655581.00,134895460.00,131693312.00,1.00,113053905.00,432244353.00,972592734.00,4113.00,20215.47,25351.00,61.00,2332.31,828.00,4174.00,22547.78,26179.00,22017.30,21438.90,165688.10,464.98,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,4.00,41.00,2555.00,279654.00,968.00,289.00,401340.00,475645464.00,189677223.00,156233031.00,176087342.00,1.00,106163311.00,521997596.00,1103806371.00,4144.00,23705.12,26047.00,51.00,3591.99,858.00,4195.00,27297.10,26905.00,23991.60,21529.21,166676.70,418.29,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,4.00,41.00,2556.00,279654.00,968.00,289.00,414948.00,491584017.00,210779127.00,200847653.00,208597785.00,1.00,45897769.00,620224565.00,1157706351.00,4182.00,27020.96,25842.00,51.00,3356.58,983.00,4233.00,30377.54,26825.00,25965.90,21619.51,167665.30,371.60,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,4.00,41.00,2557.00,279654.00,968.00,289.00,426974.00,520131293.00,216235553.00,212157438.00,222851167.00,1.00,48179510.00,651244158.00,1219554961.00,4222.00,27637.93,26015.00,63.00,934.98,636.00,4285.00,28572.90,26651.00,24391.65,22077.31,182710.90,363.60,26.77,32.44,22.01,1009.16,71.20,999.67,2.29,1.97,3.16,3.54,7.31,1.04
1.00,3.00,53.00,2549.00,378438.00,3161.00,120.00,125665.00,127133095.00,39215117.00,47361059.00,12855726.00,1.00,65287952.00,99431902.00,291852949.00,367.00,7212.00,5592.00,33.00,125.00,178.00,400.00,7337.00,5770.00,14220.00,11274.00,125520.00,155.05,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,53.00,2550.00,378438.00,3161.00,120.00,129038.00,134627567.00,43251890.00,48378903.00,13733822.00,1.00,75111313.00,105364615.00,315103495.00,355.00,7252.00,5580.00,6.00,22.00,30.00,361.00,7274.00,5610.00,15001.00,13432.60,109336.00,154.02,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,53.00,2551.00,378438.00,3161.00,120.00,131826.00,137712952.00,46602174.00,47110665.00,18186964.00,1.00,79880983.00,111899803.00,329493738.00,368.00,7338.00,5763.00,23.00,93.00,228.00,391.00,7431.00,5991.00,15433.00,12724.30,104511.20,154.12,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,53.00,2552.00,378438.00,3161.00,120.00,133844.00,144086195.00,51390546.00,53129122.00,19617602.00,1.00,82694932.00,124137270.00,350918397.00,377.00,8093.00,5862.00,26.00,852.00,210.00,403.00,8945.00,6072.00,15865.00,12016.00,99686.40,154.23,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,53.00,2553.00,378438.00,3161.00,120.00,137045.00,160184542.00,55286132.00,58178781.00,28759370.00,1.00,80246287.00,142224283.00,382655112.00,380.00,8161.00,5759.00,18.00,88.00,100.00,398.00,8249.00,5859.00,16733.60,12783.10,106331.25,154.38,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,53.00,2554.00,378438.00,3161.00,120.00,139801.00,158893188.00,54436733.00,55945563.00,31561873.00,1.00,71202207.00,141944169.00,372039564.00,400.00,8616.00,5980.00,31.00,506.00,272.00,431.00,9122.00,6252.00,17602.20,13550.20,112976.10,154.53,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,53.00,2555.00,378438.00,3161.00,120.00,143205.00,177023922.00,61358281.00,58504442.00,40872811.00,1.00,80105381.00,160735534.00,417864837.00,414.00,8987.00,6154.00,30.00,460.00,355.00,444.00,9447.00,6509.00,19473.30,14384.98,119423.75,149.14,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,53.00,2556.00,378438.00,3161.00,120.00,146186.00,185787770.00,70396458.00,70477767.00,43121524.00,1.00,59426092.00,183995749.00,429209611.00,422.00,9090.00,6161.00,25.00,265.00,219.00,447.00,9355.00,6380.00,21344.40,15219.76,125871.40,143.74,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,53.00,2557.00,378438.00,3161.00,120.00,149149.00,191648594.00,72694212.00,72060174.00,45355386.00,1.00,56668663.00,190109772.00,438427029.00,437.00,9272.00,6265.00,24.00,213.00,148.00,461.00,9485.00,6413.00,20291.90,15517.13,137723.60,142.64,27.53,33.96,22.50,1009.08,73.18,1002.76,2.06,1.87,2.68,3.01,7.13,2.18
1.00,3.00,61.00,2549.00,1586646.00,11730.00,135.00,81503.00,94089871.00,17238205.00,24424006.00,19706663.00,1.00,27747328.00,61368874.00,183206073.00,348.00,2836.00,3771.00,20.00,164.00,105.00,368.00,3000.00,3876.00,13258.00,11720.00,106149.00,100.96,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,3.00,61.00,2550.00,1586646.00,11730.00,135.00,83019.00,99707273.00,19587609.00,16460678.00,27334793.00,1.00,31138286.00,63383080.00,194228639.00,346.00,2842.00,3673.00,8.00,97.00,41.00,354.00,2939.00,3714.00,12036.00,12709.60,121374.00,100.83,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,3.00,61.00,2551.00,1586646.00,11730.00,135.00,84883.00,101897723.00,21153811.00,16739771.00,25794500.00,1.00,31403852.00,63688082.00,196989657.00,336.00,2869.00,3638.00,17.00,123.00,123.00,353.00,2992.00,3761.00,14730.50,13281.30,130428.20,100.95,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,3.00,61.00,2552.00,1586646.00,11730.00,135.00,87464.00,108831869.00,23957445.00,18157467.00,24232550.00,1.00,33151187.00,66347462.00,208330518.00,334.00,2903.00,3751.00,10.00,311.00,166.00,344.00,3214.00,3917.00,17425.00,13853.00,139482.40,101.06,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,3.00,61.00,2553.00,1586646.00,11730.00,135.00,89904.00,120030494.00,27700474.00,14250689.00,27714260.00,1.00,33272540.00,69665423.00,222968457.00,340.00,3881.00,3588.00,7.00,738.00,74.00,347.00,4619.00,3662.00,17956.05,13467.80,139741.80,101.20,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,3.00,61.00,2554.00,1586646.00,11730.00,135.00,92047.00,118480098.00,27453887.00,18965527.00,19819570.00,1.00,32510510.00,66238984.00,217229592.00,342.00,4450.00,3672.00,8.00,576.00,107.00,350.00,5026.00,3779.00,18487.10,13082.60,140001.20,101.34,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,3.00,61.00,2555.00,1586646.00,11730.00,135.00,94957.00,132588473.00,31503030.00,26826602.00,22959432.00,1.00,26632113.00,81289064.00,240509650.00,348.00,6929.00,3945.00,8.00,2441.00,279.00,356.00,9370.00,4224.00,19318.40,14386.05,179619.60,98.18,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,3.00,61.00,2556.00,1586646.00,11730.00,135.00,97571.00,139164304.00,39443837.00,38269333.00,22622234.00,1.00,11610861.00,100335404.00,251110569.00,347.00,7126.00,3992.00,9.00,223.00,81.00,356.00,7349.00,4073.00,20149.70,15689.50,219238.00,95.03,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,3.00,61.00,2557.00,1586646.00,11730.00,135.00,99935.00,143809132.00,41900631.00,34305150.00,22661870.00,1.00,9139635.00,98867651.00,251816418.00,353.00,8569.00,4146.00,8.00,1619.00,179.00,361.00,10188.00,4325.00,20132.10,16045.75,206849.80,94.32,27.77,33.66,23.05,1009.20,73.56,1004.01,1.56,1.61,2.20,2.50,5.67,2.46
1.00,4.00,34.00,2549.00,453103.00,7839.00,58.00,399898.00,338996459.00,97852673.00,127191016.00,55483085.00,1.00,89381162.00,280526774.00,708904395.00,3991.00,15034.39,17091.00,79.00,1241.80,679.00,4070.00,16276.19,17770.00,12035.00,13278.00,95706.00,499.04,27.00,33.08,22.11,1009.34,73.50,996.88,1.79,1.73,2.51,2.59,7.32,1.87
1.00,4.00,34.00,2550.00,453103.00,7839.00,58.00,413044.00,345969683.00,124703465.00,134939590.00,61241391.00,1.00,95171113.00,320884446.00,762025242.00,4014.00,16704.97,15958.00,87.00,1733.04,882.00,4101.00,18438.01,16840.00,14534.00,16029.60,105811.00,497.64,27.00,33.08,22.11,1009.34,73.50,996.88,1.79,1.73,2.51,2.59,7.32,1.87
1.00,4.00,34.00,2551.00,453103.00,7839.00,58.00,422719.00,338029473.00,147999354.00,134364879.00,68590851.00,1.00,101578215.00,350955084.00,790562772.00,4069.00,19098.30,16762.00,78.00,2513.30,568.00,4147.00,21611.60,17330.00,15640.50,15392.30,110928.00,498.81,27.00,33.08,22.11,1009.34,73.50,996.88,1.79,1.73,2.51,2.59,7.32,1.87
1.00,4.00,34.00,2552.00,453103.00,7839.00,58.00,438695.00,365814725.00,167147991.00,144663351.00,72689526.00,1.00,120712664.00,384500868.00,871028257.00,4120.00,22215.65,18625.00,63.00,3411.17,884.00,4183.00,25626.83,19509.00,16747.00,14755.00,116045.00,499.97,27.00,33.08,22.11,1009.34,73.50,996.88,1.79,1.73,2.51,2.59,7.32,1.87
1.00,4.00,34.00,2553.00,453103.00,7839.00,58.00,453337.00,410996125.00,182169832.00,141408852.00,103862057.00,1.00,139026482.00,427440741.00,977463348.00,4163.00,24098.14,19001.00,55.00,1744.69,465.00,4218.00,25842.83,19466.00,19203.30,14170.75,144554.95,503.29,27.00,33.08,22.11,1009.34,73.50,996.88,1.79,1.73,2.51,2.59,7.32,1.87
1.00,4.00,34.00,2554.00,453103.00,7839.00,58.00,465656.00,418761374.00,178301941.00,143158635.00,123557393.00,1.00,136230289.00,445017969.00,1000009632.00,4225.00,27424.49,21228.00,72.00,2652.13,2373.00,4297.00,30076.63,23601.00,21659.60,13586.50,173064.90,506.62,27.00,33.08,22.11,1009.34,73.50,996.88,1.79,1.73,2.51,2.59,7.32,1.87
